workerid,condition,response,item,passed_id_check,sound_check_closeness,sound_check_response,correct_sound_check_word,submit_time
75b097cc96c9cac5ea8ed0f47df4a448,2accidental,0.86,Feps,True,89,evergrenn,evergreen,2019-10-16T21:25:21.000Z
75b097cc96c9cac5ea8ed0f47df4a448,2accidental,0.93,Blickets,True,89,evergrenn,evergreen,2019-10-16T21:25:21.000Z
c6cc1454c6c1415034c633c4c4dddcc8,2pedagogical,0.45,Daxes,True,100,evergreen,evergreen,2019-10-16T14:16:14.000Z
c6cc1454c6c1415034c633c4c4dddcc8,2pedagogical,0.59,Blickets,True,100,evergreen,evergreen,2019-10-16T14:16:14.000Z
c6cc1454c6c1415034c633c4c4dddcc8,2pedagogical,0.64,Feps,True,100,evergreen,evergreen,2019-10-16T14:16:14.000Z
bf110a9ab2557fabd5c74bcd7f9a5f35,generic,0.66,Blickets,,100,Tiger,tiger,2019-10-16T21:29:36.000Z
bf110a9ab2557fabd5c74bcd7f9a5f35,generic,0.81,Feps,,100,Tiger,tiger,2019-10-16T21:29:36.000Z
bf110a9ab2557fabd5c74bcd7f9a5f35,generic,0.91,Daxes,,100,Tiger,tiger,2019-10-16T21:29:36.000Z
d26ca27b73f88be80129d22f1b40ba7e,2accidental,0.84,Daxes,True,100,evergreen,evergreen,2019-10-16T20:30:08.000Z
d26ca27b73f88be80129d22f1b40ba7e,2accidental,0.52,Feps,True,100,evergreen,evergreen,2019-10-16T20:30:08.000Z
d26ca27b73f88be80129d22f1b40ba7e,2accidental,0.92,Blickets,True,100,evergreen,evergreen,2019-10-16T20:30:08.000Z
8c7fd3e86562c116cdb76351ab4f99bd,pedagogical,0.49,Daxes,True,100,tiger,tiger,2019-10-16T21:17:41.000Z
8c7fd3e86562c116cdb76351ab4f99bd,pedagogical,0.49,Feps,True,100,tiger,tiger,2019-10-16T21:17:41.000Z
8c7fd3e86562c116cdb76351ab4f99bd,pedagogical,0.49,Blickets,True,100,tiger,tiger,2019-10-16T21:17:41.000Z
11b84f2613fd0e5698e010b65b5e8c37,2pedagogical,0.5,Daxes,True,100,tiger,tiger,2019-10-16T14:34:03.000Z
11b84f2613fd0e5698e010b65b5e8c37,2pedagogical,0.61,Blickets,True,100,tiger,tiger,2019-10-16T14:34:03.000Z
11b84f2613fd0e5698e010b65b5e8c37,2pedagogical,0.6,Feps,True,100,tiger,tiger,2019-10-16T14:34:03.000Z
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.78,Blickets,True,100,tiger,tiger,2019-10-14T21:22:52.000Z
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.88,Daxes,True,100,tiger,tiger,2019-10-14T21:22:52.000Z
a45409c7745759bd14487bcd2678c9aa,pedagogical,0.64,Feps,True,100,tiger,tiger,2019-10-14T21:22:52.000Z
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,0.91,Daxes,True,100,evergreen,evergreen,2019-10-14T22:18:52.000Z
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,1,Feps,True,100,evergreen,evergreen,2019-10-14T22:18:52.000Z
8ea06dd64054bc2bdbd96630bf9a9401,pedageneric,0.98,Blickets,True,100,evergreen,evergreen,2019-10-14T22:18:52.000Z
93ac7cae9f72afc774f8a06efa4d338d,3accidental,0.5,Feps,True,100,evergreen,evergreen,2019-10-17T13:43:11.000Z
93ac7cae9f72afc774f8a06efa4d338d,3accidental,0.86,Blickets,True,100,evergreen,evergreen,2019-10-17T13:43:11.000Z
93ac7cae9f72afc774f8a06efa4d338d,3accidental,0.95,Daxes,True,100,evergreen,evergreen,2019-10-17T13:43:11.000Z
bd9d1b1e9ff595f625047654f8def448,pedagogical,0.91,Feps,True,100,tiger,tiger,2019-10-16T20:25:00.000Z
bd9d1b1e9ff595f625047654f8def448,pedagogical,0.93,Blickets,True,100,tiger,tiger,2019-10-16T20:25:00.000Z
bd9d1b1e9ff595f625047654f8def448,pedagogical,0.94,Daxes,True,100,tiger,tiger,2019-10-16T20:25:00.000Z
76c2dccca962c8016a3fb86e112cb435,accidental,0.84,Blickets,True,100,evergreen,evergreen,2019-10-14T20:11:49.000Z
76c2dccca962c8016a3fb86e112cb435,accidental,0.58,Feps,True,100,evergreen,evergreen,2019-10-14T20:11:49.000Z
76c2dccca962c8016a3fb86e112cb435,accidental,0.76,Daxes,True,100,evergreen,evergreen,2019-10-14T20:11:49.000Z
296893703f9382f247f38c1836f6d25d,pedageneric,0.97,Feps,True,100,tiger,tiger,2019-10-14T20:29:46.000Z
296893703f9382f247f38c1836f6d25d,pedageneric,1,Daxes,True,100,tiger,tiger,2019-10-14T20:29:46.000Z
296893703f9382f247f38c1836f6d25d,pedageneric,0.98,Blickets,True,100,tiger,tiger,2019-10-14T20:29:46.000Z
ba46274518bade70d05fe594bf81ca14,3pedagogical,0.99,Feps,True,100,tiger,tiger,2019-10-17T13:38:47.000Z
ba46274518bade70d05fe594bf81ca14,3pedagogical,0.98,Daxes,True,100,tiger,tiger,2019-10-17T13:38:47.000Z
ba46274518bade70d05fe594bf81ca14,3pedagogical,0.98,Blickets,True,100,tiger,tiger,2019-10-17T13:38:47.000Z
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.99,Daxes,True,100,evergreen,evergreen,2019-10-14T22:10:35.000Z
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.99,Feps,True,100,evergreen,evergreen,2019-10-14T22:10:35.000Z
5283b31ccc3afe38364e016004ce56a0,pedageneric,0.98,Blickets,True,100,evergreen,evergreen,2019-10-14T22:10:35.000Z
ef88ea37c3c7b14f9d12535f24cafe1e,3pedagogical,0.93,Daxes,True,100,tiger,tiger,2019-10-17T13:43:44.000Z
ef88ea37c3c7b14f9d12535f24cafe1e,3pedagogical,0.94,Feps,True,100,tiger,tiger,2019-10-17T13:43:44.000Z
ef88ea37c3c7b14f9d12535f24cafe1e,3pedagogical,0.98,Blickets,True,100,tiger,tiger,2019-10-17T13:43:44.000Z
0392d94490b228f5d3b848f083507a08,2pedagogical,0.97,Feps,True,100,tiger,tiger,2019-10-16T20:42:39.000Z
0392d94490b228f5d3b848f083507a08,2pedagogical,0.97,Daxes,True,100,tiger,tiger,2019-10-16T20:42:39.000Z
0392d94490b228f5d3b848f083507a08,2pedagogical,1,Blickets,True,100,tiger,tiger,2019-10-16T20:42:39.000Z
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.83,Blickets,True,100,tiger,tiger,2019-10-14T20:54:14.000Z
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.82,Daxes,True,100,tiger,tiger,2019-10-14T20:54:14.000Z
cd662c00b0329f9a510fc3a35bf7a1c0,pedagogical,0.87,Feps,True,100,tiger,tiger,2019-10-14T20:54:14.000Z
e8c8de1749bd15d2b9fe2c04aa943dca,2accidental,0.51,Feps,True,100,evergreen,evergreen,2019-10-16T14:22:59.000Z
e8c8de1749bd15d2b9fe2c04aa943dca,2accidental,0.86,Daxes,True,100,evergreen,evergreen,2019-10-16T14:22:59.000Z
e8c8de1749bd15d2b9fe2c04aa943dca,2accidental,0.97,Blickets,True,100,evergreen,evergreen,2019-10-16T14:22:59.000Z
706d4b30bc3b0ce9968775d1b77e1dbb,pedagogical,0.5,Blickets,True,100,tiger,tiger,2019-10-16T20:28:17.000Z
706d4b30bc3b0ce9968775d1b77e1dbb,pedagogical,0.52,Daxes,True,100,tiger,tiger,2019-10-16T20:28:17.000Z
706d4b30bc3b0ce9968775d1b77e1dbb,pedagogical,0.5,Feps,True,100,tiger,tiger,2019-10-16T20:28:17.000Z
4752819fbcc175629a8a409471d22d2e,2pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-16T20:47:46.000Z
4752819fbcc175629a8a409471d22d2e,2pedagogical,1,Feps,True,100,evergreen,evergreen,2019-10-16T20:47:46.000Z
4752819fbcc175629a8a409471d22d2e,2pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-16T20:47:46.000Z
e40220da68a1619ff5900d32036179d9,generic,1,Daxes,,100,tiger,tiger,2019-10-14T23:30:46.000Z
e40220da68a1619ff5900d32036179d9,generic,1,Blickets,,100,tiger,tiger,2019-10-14T23:30:46.000Z
e40220da68a1619ff5900d32036179d9,generic,1,Feps,,100,tiger,tiger,2019-10-14T23:30:46.000Z
7437924f309d89c86ebc683fe903ced4,3accidental,1,Daxes,True,29,evergreen,tiger,2019-10-17T16:28:39.000Z
7437924f309d89c86ebc683fe903ced4,3accidental,1,Feps,True,29,evergreen,tiger,2019-10-17T16:28:39.000Z
7437924f309d89c86ebc683fe903ced4,3accidental,1,Blickets,True,29,evergreen,tiger,2019-10-17T16:28:39.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-17T13:45:08.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,1,Feps,True,100,evergreen,evergreen,2019-10-17T13:45:08.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-17T13:45:08.000Z
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.76,Daxes,True,100,evergreen,evergreen,2019-10-14T20:04:58.000Z
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.36,Feps,True,100,evergreen,evergreen,2019-10-14T20:04:58.000Z
89d02163ea1a4167acca1bdfb8fff2d2,accidental,0.67,Blickets,True,100,evergreen,evergreen,2019-10-14T20:04:58.000Z
649427444a02af7b390b87bac33ca643,2accidental,0.88,Daxes,True,100,tiger,tiger,2019-10-16T20:22:28.000Z
649427444a02af7b390b87bac33ca643,2accidental,0.75,Feps,True,100,tiger,tiger,2019-10-16T20:22:28.000Z
649427444a02af7b390b87bac33ca643,2accidental,0.97,Blickets,True,100,tiger,tiger,2019-10-16T20:22:28.000Z
5e7dab1a672e527980a596c91c974f1b,accidental,0.81,Daxes,True,100,tiger,tiger,2019-10-14T21:19:06.000Z
5e7dab1a672e527980a596c91c974f1b,accidental,0.77,Blickets,True,100,tiger,tiger,2019-10-14T21:19:06.000Z
5e7dab1a672e527980a596c91c974f1b,accidental,0.38,Feps,True,100,tiger,tiger,2019-10-14T21:19:06.000Z
f1caf6956b7b0b3e2dfd62a5152a23bf,pedageneric,1,Blickets,True,100,Tiger,tiger,2019-10-16T20:25:34.000Z
f1caf6956b7b0b3e2dfd62a5152a23bf,pedageneric,0.98,Feps,True,100,Tiger,tiger,2019-10-16T20:25:34.000Z
f1caf6956b7b0b3e2dfd62a5152a23bf,pedageneric,0.99,Daxes,True,100,Tiger,tiger,2019-10-16T20:25:34.000Z
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,1,Daxes,True,100,tiger,tiger,2019-10-14T20:06:05.000Z
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,0.98,Blickets,True,100,tiger,tiger,2019-10-14T20:06:05.000Z
54e575bb42f972652e868ebbb9e9bc0c,pedageneric,0.96,Feps,True,100,tiger,tiger,2019-10-14T20:06:05.000Z
6950cb52300752d3a9c923dc6489a91a,3accidental,0.84,Daxes,True,100,tiger,tiger,2019-10-17T13:46:18.000Z
6950cb52300752d3a9c923dc6489a91a,3accidental,1,Blickets,True,100,tiger,tiger,2019-10-17T13:46:18.000Z
6950cb52300752d3a9c923dc6489a91a,3accidental,1,Feps,True,100,tiger,tiger,2019-10-17T13:46:18.000Z
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,1,Daxes,,100,Evergreen,evergreen,2019-10-14T23:51:31.000Z
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,1,Feps,,100,Evergreen,evergreen,2019-10-14T23:51:31.000Z
e1fc1f39a7fb6628601bb4bed93cc7bf,generic,0.9,Blickets,,100,Evergreen,evergreen,2019-10-14T23:51:31.000Z
8db6d93600cd1f7a16462698465b66fd,generic,0.97,Daxes,,78,abergreen,evergreen,2019-10-16T20:32:40.000Z
8db6d93600cd1f7a16462698465b66fd,generic,1,Feps,,78,abergreen,evergreen,2019-10-16T20:32:40.000Z
8db6d93600cd1f7a16462698465b66fd,generic,0.98,Blickets,,78,abergreen,evergreen,2019-10-16T20:32:40.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,0.81,Blickets,True,100,tiger,tiger,2019-10-17T13:51:30.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,0.7,Feps,True,100,tiger,tiger,2019-10-17T13:51:30.000Z
602f491d5396dce1a7d84b5dfc94055d,3pedagogical,0.72,Daxes,True,100,tiger,tiger,2019-10-17T13:51:30.000Z
296893703f9382f247f38c1836f6d25d,2accidental,1,Daxes,True,100,evergreen,evergreen,2019-10-16T20:54:27.000Z
296893703f9382f247f38c1836f6d25d,2accidental,1,Blickets,True,100,evergreen,evergreen,2019-10-16T20:54:27.000Z
296893703f9382f247f38c1836f6d25d,2accidental,1,Feps,True,100,evergreen,evergreen,2019-10-16T20:54:27.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,accidental,0.59,Daxes,True,100,tiger,tiger,2019-10-14T20:09:44.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,accidental,0.61,Feps,False,100,tiger,tiger,2019-10-14T20:09:44.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,accidental,0.55,Blickets,False,100,tiger,tiger,2019-10-14T20:09:44.000Z
14a127d3176ca1362249768355996c71,3pedagogical,1,Blickets,True,100,Evergreen,evergreen,2019-10-17T14:37:18.000Z
14a127d3176ca1362249768355996c71,3pedagogical,1,Daxes,True,100,Evergreen,evergreen,2019-10-17T14:37:18.000Z
14a127d3176ca1362249768355996c71,3pedagogical,1,Feps,True,100,Evergreen,evergreen,2019-10-17T14:37:18.000Z
f6ae8c0fed6a2e2f9102e8eeac28b419,3pedagogical,0.98,Daxes,True,100,tiger,tiger,2019-10-17T13:45:11.000Z
f6ae8c0fed6a2e2f9102e8eeac28b419,3pedagogical,1,Blickets,True,100,tiger,tiger,2019-10-17T13:45:11.000Z
f6ae8c0fed6a2e2f9102e8eeac28b419,3pedagogical,1,Feps,True,100,tiger,tiger,2019-10-17T13:45:11.000Z
5fbe18afb088d9f1a6cc48b8cfc1b902,2accidental,0.6,Blickets,False,14,adobe,evergreen,2019-10-16T13:52:23.000Z
5fbe18afb088d9f1a6cc48b8cfc1b902,2accidental,0.87,Daxes,True,14,adobe,evergreen,2019-10-16T13:52:23.000Z
5fbe18afb088d9f1a6cc48b8cfc1b902,2accidental,0.39,Feps,True,14,adobe,evergreen,2019-10-16T13:52:23.000Z
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.99,Blickets,True,100,evergreen,evergreen,2019-10-14T20:18:10.000Z
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.67,Feps,True,100,evergreen,evergreen,2019-10-14T20:18:10.000Z
efc95b319c9670f0ed6fb985ad9b133e,pedageneric,0.62,Daxes,True,100,evergreen,evergreen,2019-10-14T20:18:10.000Z
0090fb001c57be368c0f222b2209993d,3accidental,0.31,Feps,True,100,tiger,tiger,2019-10-17T14:21:32.000Z
0090fb001c57be368c0f222b2209993d,3accidental,0.6,Blickets,False,100,tiger,tiger,2019-10-17T14:21:32.000Z
0090fb001c57be368c0f222b2209993d,3accidental,0.27,Daxes,True,100,tiger,tiger,2019-10-17T14:21:32.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-17T14:12:15.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Feps,True,100,evergreen,evergreen,2019-10-17T14:12:15.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-17T14:12:15.000Z
1a62d588f81d96a0921a7796b10f4e8e,generic,0.82,Blickets,,100,tiger,tiger,2019-10-16T20:24:39.000Z
1a62d588f81d96a0921a7796b10f4e8e,generic,0.95,Feps,,100,tiger,tiger,2019-10-16T20:24:39.000Z
1a62d588f81d96a0921a7796b10f4e8e,generic,0.93,Daxes,,100,tiger,tiger,2019-10-16T20:24:39.000Z
d970dc338197df2e38ee3edcfc48b37c,2accidental,0.38,Daxes,True,100,tiger,tiger,2019-10-16T13:49:40.000Z
d970dc338197df2e38ee3edcfc48b37c,2accidental,0.59,Feps,True,100,tiger,tiger,2019-10-16T13:49:40.000Z
d970dc338197df2e38ee3edcfc48b37c,2accidental,0.76,Blickets,True,100,tiger,tiger,2019-10-16T13:49:40.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-17T14:17:45.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-17T14:17:45.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Feps,True,100,evergreen,evergreen,2019-10-17T14:17:45.000Z
6f6e2adab8bd0faf4075e4718c067ec8,generic,1,Feps,,100,evergreen,evergreen,2019-10-14T23:58:49.000Z
6f6e2adab8bd0faf4075e4718c067ec8,generic,0.74,Blickets,,100,evergreen,evergreen,2019-10-14T23:58:49.000Z
6f6e2adab8bd0faf4075e4718c067ec8,generic,0.99,Daxes,,100,evergreen,evergreen,2019-10-14T23:58:49.000Z
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Feps,True,100,tiger,tiger,2019-10-14T20:52:22.000Z
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Daxes,True,100,tiger,tiger,2019-10-14T20:52:22.000Z
bf4ebc4b145dfdc637be76a9c1b0f96b,pedageneric,1,Blickets,True,100,tiger,tiger,2019-10-14T20:52:22.000Z
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.96,Feps,,100,tiger,tiger,2019-10-14T23:31:51.000Z
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.97,Blickets,,100,tiger,tiger,2019-10-14T23:31:51.000Z
e95c1074a1ba9a3aeeb86bfdc05b02ce,generic,0.98,Daxes,,100,tiger,tiger,2019-10-14T23:31:51.000Z
3c7a3f172004b973790b05c858b00811,pedagogical,1,Daxes,True,100,Evergreen,evergreen,2019-10-16T21:52:05.000Z
3c7a3f172004b973790b05c858b00811,pedagogical,1,Blickets,True,100,Evergreen,evergreen,2019-10-16T21:52:05.000Z
3c7a3f172004b973790b05c858b00811,pedagogical,0.5,Feps,True,100,Evergreen,evergreen,2019-10-16T21:52:05.000Z
ffc4270142951c6bb9dcd6d6e0de4cc4,3pedagogical,0.94,Daxes,True,100,tiger,tiger,2019-10-17T13:53:36.000Z
ffc4270142951c6bb9dcd6d6e0de4cc4,3pedagogical,0.91,Feps,True,100,tiger,tiger,2019-10-17T13:53:36.000Z
ffc4270142951c6bb9dcd6d6e0de4cc4,3pedagogical,0.92,Blickets,True,100,tiger,tiger,2019-10-17T13:53:36.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,3accidental,0.56,Daxes,True,100,tiger,tiger,2019-10-17T13:37:00.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,3accidental,0.68,Feps,True,100,tiger,tiger,2019-10-17T13:37:00.000Z
ac0c6888bf3d4e31ba4b9ece032ff58c,3accidental,0.29,Blickets,True,100,tiger,tiger,2019-10-17T13:37:00.000Z
5a4dece009660388a3796446ecdcbf49,generic,0.88,Feps,,100,tiger,tiger,2019-10-16T21:07:16.000Z
5a4dece009660388a3796446ecdcbf49,generic,0.9,Daxes,,100,tiger,tiger,2019-10-16T21:07:16.000Z
5a4dece009660388a3796446ecdcbf49,generic,0.91,Blickets,,100,tiger,tiger,2019-10-16T21:07:16.000Z
dad943cdf05c9a0f6b80248619fc931d,2accidental,0.54,Feps,True,100,tiger,tiger,2019-10-16T20:55:25.000Z
dad943cdf05c9a0f6b80248619fc931d,2accidental,0.67,Blickets,True,100,tiger,tiger,2019-10-16T20:55:25.000Z
dad943cdf05c9a0f6b80248619fc931d,2accidental,0.77,Daxes,True,100,tiger,tiger,2019-10-16T20:55:25.000Z
eb7f0f5373b533b5a577cab81d7f2551,generic,0.72,Blickets,,100,tiger,tiger,2019-10-16T20:23:51.000Z
eb7f0f5373b533b5a577cab81d7f2551,generic,0.71,Daxes,,100,tiger,tiger,2019-10-16T20:23:51.000Z
eb7f0f5373b533b5a577cab81d7f2551,generic,0.98,Feps,,100,tiger,tiger,2019-10-16T20:23:51.000Z
602f491d5396dce1a7d84b5dfc94055d,pedageneric,0.99,Daxes,True,100,evergreen,evergreen,2019-10-16T22:09:16.000Z
602f491d5396dce1a7d84b5dfc94055d,pedageneric,0.85,Blickets,True,100,evergreen,evergreen,2019-10-16T22:09:16.000Z
602f491d5396dce1a7d84b5dfc94055d,pedageneric,0.99,Feps,True,100,evergreen,evergreen,2019-10-16T22:09:16.000Z
1fa68b0e7666f022dae6304d9dec4bb9,generic,0.89,Feps,,100,Tiger,tiger,2019-10-16T20:28:07.000Z
1fa68b0e7666f022dae6304d9dec4bb9,generic,0.91,Daxes,,100,Tiger,tiger,2019-10-16T20:28:07.000Z
1fa68b0e7666f022dae6304d9dec4bb9,generic,0.87,Blickets,,100,Tiger,tiger,2019-10-16T20:28:07.000Z
bed5d1991f552bd1277b210bf41ffe2e,3pedagogical,0.84,Daxes,True,100,evergreen,evergreen,2019-10-17T13:51:40.000Z
bed5d1991f552bd1277b210bf41ffe2e,3pedagogical,0.91,Feps,True,100,evergreen,evergreen,2019-10-17T13:51:40.000Z
bed5d1991f552bd1277b210bf41ffe2e,3pedagogical,0.91,Blickets,True,100,evergreen,evergreen,2019-10-17T13:51:40.000Z
c128f4d5acb3e745be065c21c4829ef6,pedageneric,0.53,Blickets,True,100,tiger,tiger,2019-10-16T20:31:10.000Z
c128f4d5acb3e745be065c21c4829ef6,pedageneric,0.56,Feps,True,100,tiger,tiger,2019-10-16T20:31:10.000Z
c128f4d5acb3e745be065c21c4829ef6,pedageneric,0.59,Daxes,True,100,tiger,tiger,2019-10-16T20:31:10.000Z
d6f1b26315c24fae3ef0a35166f66132,pedageneric,0.96,Feps,True,100,evergreen,evergreen,2019-10-16T20:28:20.000Z
d6f1b26315c24fae3ef0a35166f66132,pedageneric,0.96,Daxes,True,100,evergreen,evergreen,2019-10-16T20:28:20.000Z
d6f1b26315c24fae3ef0a35166f66132,pedageneric,1,Blickets,True,100,evergreen,evergreen,2019-10-16T20:28:20.000Z
78edc713a850c9cff859275c35b583b2,pedagogical,0.54,Daxes,True,100,evergreen,evergreen,2019-10-16T21:31:01.000Z
78edc713a850c9cff859275c35b583b2,pedagogical,0.98,Blickets,True,100,evergreen,evergreen,2019-10-16T21:31:01.000Z
78edc713a850c9cff859275c35b583b2,pedagogical,0.54,Feps,True,100,evergreen,evergreen,2019-10-16T21:31:01.000Z
602f491d5396dce1a7d84b5dfc94055d,pedagogical,0.54,Feps,True,100,tiger,tiger,2019-10-16T20:34:20.000Z
602f491d5396dce1a7d84b5dfc94055d,pedagogical,0.66,Blickets,True,100,tiger,tiger,2019-10-16T20:34:20.000Z
602f491d5396dce1a7d84b5dfc94055d,pedagogical,0.9,Daxes,True,100,tiger,tiger,2019-10-16T20:34:20.000Z
6dc49cb636f5e7fb070fdb8b4de9b17e,3accidental,0.88,Blickets,True,100,tiger,tiger,2019-10-17T13:52:27.000Z
6dc49cb636f5e7fb070fdb8b4de9b17e,3accidental,0.93,Feps,True,100,tiger,tiger,2019-10-17T13:52:27.000Z
6dc49cb636f5e7fb070fdb8b4de9b17e,3accidental,0.92,Daxes,True,100,tiger,tiger,2019-10-17T13:52:27.000Z
ed3076bd7c53c72647bbddd1f6444d7c,2accidental,0.99,Blickets,True,100,tiger,tiger,2019-10-16T13:44:48.000Z
ed3076bd7c53c72647bbddd1f6444d7c,2accidental,0.85,Feps,True,100,tiger,tiger,2019-10-16T13:44:48.000Z
ed3076bd7c53c72647bbddd1f6444d7c,2accidental,0.87,Daxes,True,100,tiger,tiger,2019-10-16T13:44:48.000Z
c4aa306f7e20fca49cb7b7014bba44b3,3accidental,1,Daxes,True,100,evergreen,evergreen,2019-10-17T14:28:19.000Z
c4aa306f7e20fca49cb7b7014bba44b3,3accidental,1,Blickets,True,100,evergreen,evergreen,2019-10-17T14:28:19.000Z
c4aa306f7e20fca49cb7b7014bba44b3,3accidental,0.99,Feps,True,100,evergreen,evergreen,2019-10-17T14:28:19.000Z
0a053a020885bf42ef821cc479d85309,2pedagogical,0.74,Blickets,True,100,evergreen,evergreen,2019-10-16T13:50:48.000Z
0a053a020885bf42ef821cc479d85309,2pedagogical,0.7,Daxes,True,100,evergreen,evergreen,2019-10-16T13:50:48.000Z
0a053a020885bf42ef821cc479d85309,2pedagogical,0.67,Feps,True,100,evergreen,evergreen,2019-10-16T13:50:48.000Z
a754338d6dac0acee74a569da7a09e17,2pedagogical,0.9,Daxes,True,100,tiger,tiger,2019-10-16T15:14:26.000Z
a754338d6dac0acee74a569da7a09e17,2pedagogical,0.87,Feps,True,100,tiger,tiger,2019-10-16T15:14:26.000Z
a754338d6dac0acee74a569da7a09e17,2pedagogical,0.83,Blickets,True,100,tiger,tiger,2019-10-16T15:14:26.000Z
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.93,Blickets,True,100,tiger,tiger,2019-10-14T20:30:58.000Z
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.71,Feps,True,100,tiger,tiger,2019-10-14T20:30:58.000Z
853d2f4db8fbb9b9f453e9c7abd24e2b,accidental,0.75,Daxes,True,100,tiger,tiger,2019-10-14T20:30:58.000Z
4d753ddf9989316c33ff6604392b3e15,accidental,0.79,Feps,True,100,tiger,tiger,2019-10-14T21:03:37.000Z
4d753ddf9989316c33ff6604392b3e15,accidental,0.5,Daxes,True,100,tiger,tiger,2019-10-14T21:03:37.000Z
4d753ddf9989316c33ff6604392b3e15,accidental,0.82,Blickets,True,100,tiger,tiger,2019-10-14T21:03:37.000Z
efc95b319c9670f0ed6fb985ad9b133e,2pedagogical,0.57,Feps,True,100,tiger,tiger,2019-10-16T14:12:04.000Z
efc95b319c9670f0ed6fb985ad9b133e,2pedagogical,1,Blickets,True,100,tiger,tiger,2019-10-16T14:12:04.000Z
efc95b319c9670f0ed6fb985ad9b133e,2pedagogical,0.96,Daxes,True,100,tiger,tiger,2019-10-16T14:12:04.000Z
c57782a4b3ef49679915e2010a276de5,2pedagogical,0.81,Feps,True,100,tiger,tiger,2019-10-16T20:52:05.000Z
c57782a4b3ef49679915e2010a276de5,2pedagogical,0.83,Blickets,True,100,tiger,tiger,2019-10-16T20:52:05.000Z
c57782a4b3ef49679915e2010a276de5,2pedagogical,0.83,Daxes,True,100,tiger,tiger,2019-10-16T20:52:05.000Z
3d7f415938a5095ed9b59553a02e6503,2accidental,0.8,Blickets,False,74,offergreen,evergreen,2019-10-16T14:51:19.000Z
3d7f415938a5095ed9b59553a02e6503,2accidental,0.62,Daxes,False,74,offergreen,evergreen,2019-10-16T14:51:19.000Z
3d7f415938a5095ed9b59553a02e6503,2accidental,0.73,Feps,True,74,offergreen,evergreen,2019-10-16T14:51:19.000Z
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.72,Blickets,True,100,tiger,tiger,2019-10-14T20:37:04.000Z
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.33,Daxes,True,100,tiger,tiger,2019-10-14T20:37:04.000Z
b7c3cc9a95e5ab4499ed18c18538183c,accidental,0.49,Feps,True,100,tiger,tiger,2019-10-14T20:37:04.000Z
e0b203f972344d3274cac5721caa8d48,3pedagogical,0.49,Blickets,True,100,tiger,tiger,2019-10-17T13:57:41.000Z
e0b203f972344d3274cac5721caa8d48,3pedagogical,0.53,Daxes,True,100,tiger,tiger,2019-10-17T13:57:41.000Z
e0b203f972344d3274cac5721caa8d48,3pedagogical,0.3,Feps,True,100,tiger,tiger,2019-10-17T13:57:41.000Z
