workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
516,pedagogical-3,Jessica,15.47,,botcaptcha,0,"David says to Jessica: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Jessica'],freeform,attention,
516,pedagogical-3,shadow,20.891,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
516,pedagogical-3,,18.437,,,,,,,introduction,
516,pedagogical-3,NA,11.781,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.97,slider,followup,
516,pedagogical-3,wug,6.77,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
516,pedagogical-3,NA,3.17,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
516,pedagogical-3,NA,19.93,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
516,pedagogical-3,been_while,14.047,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
516,pedagogical-3,NA,99.977,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",i was a scientist need to learn about the new objects or plants discovered in the new planet and met an another scientist there..,freeform,followup,
546,pedagogical-3,Jessica,12.149,,botcaptcha,0,"Robert says to Jessica: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['Jessica'],freeform,attention,
546,pedagogical-3,tiger,9.233,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
546,pedagogical-3,,3.588,,,,,,,introduction,
546,pedagogical-3,NA,10.832,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.99,slider,followup,
546,pedagogical-3,fep,2.968,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
546,pedagogical-3,NA,2.529,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
546,pedagogical-3,NA,13.254,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,yes,mc,followup,
546,pedagogical-3,been_while,4.578,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
546,pedagogical-3,NA,47.067,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was asked about an alien called a fep and the experience of the researcher talking to me.,freeform,followup,
558,pedagogical-3,Jennifer,13.088,,botcaptcha,0,"Charles says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Jennifer'],freeform,attention,
558,pedagogical-3,shadow,23.944,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
558,pedagogical-3,,29.48,,,,,,,introduction,
558,pedagogical-3,NA,10.833,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.95,slider,followup,
558,pedagogical-3,fep,4.216,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
558,pedagogical-3,NA,4.728,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
558,pedagogical-3,NA,11.632,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
558,pedagogical-3,been_while,9.632,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
558,pedagogical-3,NA,29.993,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the tiger looking character welcomed me to the planet and showed me feps.,freeform,followup,
660,pedagogical-3,Margaret,16.303,,botcaptcha,0,"Charles says to Margaret: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Margaret'],freeform,attention,
660,pedagogical-3,tiger,15.305,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
660,pedagogical-3,,9.976,,,,,,,introduction,
660,pedagogical-3,NA,8.629,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,1,slider,followup,
660,pedagogical-3,fep,4.681,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
660,pedagogical-3,NA,4.584,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
660,pedagogical-3,NA,8.449,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,yes,mc,followup,
660,pedagogical-3,been_while,15.809,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
660,pedagogical-3,NA,87.977,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I arrived on a planet to meet a researcher who had already been there.  The researcher showed me a sample that they had already discovered, identified it, and demonstrated a characteristic of it.",freeform,followup,
643,pedagogical-3,Jennifer,8.047,,botcaptcha,0,"Charles says to Jennifer: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Jennifer'],freeform,attention,
643,pedagogical-3,tiger,18.786,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
643,pedagogical-3,,9.598,,,,,,,introduction,
643,pedagogical-3,NA,8.801,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.5,slider,followup,
643,pedagogical-3,dax,5.898,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
643,pedagogical-3,NA,3.935,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
643,pedagogical-3,NA,12.737,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
643,pedagogical-3,been_while,8.152,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
643,pedagogical-3,NA,177.778,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I, a new scientist, visited a planet new to me that has been a recent study topic of science. There I meet another scientist who seems to have been here for some time and is thus more familiar with the life of that planet. Due to their greater knowledge, they introduce me to a specifies named Daxes and is able to effectively signal to the Daxes to somehow raise their wings, revealing green feathers.",freeform,followup,
550,pedagogical-3,Elizabeth,5.865,,botcaptcha,0,"Joseph says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Elizabeth'],freeform,attention,
550,pedagogical-3,tiger,9.811,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
550,pedagogical-3,,8.338,,,,,,,introduction,
550,pedagogical-3,NA,5.271,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.8,slider,followup,
550,pedagogical-3,dax,4.002,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
550,pedagogical-3,NA,3.87,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
550,pedagogical-3,NA,7.545,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
550,pedagogical-3,been_while,13.015,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
550,pedagogical-3,NA,22.136,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",i went to a new planet and observed daxes which are red with green feathers,freeform,followup,
664,pedagogical-3,Mary,11.867,,botcaptcha,0,"Michael says to Mary: ""It's a beautiful day, isn't it?"" Who is Michael talking to?",['Mary'],freeform,attention,
664,pedagogical-3,shadow,13.021,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
664,pedagogical-3,,7.42,,,,,,,introduction,
664,pedagogical-3,NA,9.178,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.59,slider,followup,
664,pedagogical-3,dax,10.521,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
664,pedagogical-3,NA,3.483,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
664,pedagogical-3,NA,6.392,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
664,pedagogical-3,been_while,7.509,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
664,pedagogical-3,NA,122.724,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A researcher was experimenting on purple petals,freeform,followup,
542,pedagogical-3,Mary,192.715,,botcaptcha,0,"Robert says to Mary: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",['mary'],freeform,attention,
542,pedagogical-3,shadow,8.554,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
542,pedagogical-3,,2.447,,,,,,,introduction,
542,pedagogical-3,NA,9.973,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,1,slider,followup,
542,pedagogical-3,dax,5.93,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
542,pedagogical-3,NA,3.598,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
542,pedagogical-3,NA,5.431,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,followup,
542,pedagogical-3,been_while,5.788,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
542,pedagogical-3,NA,16.632,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I watched a bear explain he was doing research and he showed me about Daxes and their green feathers,freeform,followup,
536,pedagogical-3,Margaret,13.364,,botcaptcha,0,"James says to Margaret: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Margaret'],freeform,attention,
536,pedagogical-3,shadow,64.403,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
536,pedagogical-3,,17.738,,,,,,,introduction,
536,pedagogical-3,NA,5.499,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,1,slider,followup,
536,pedagogical-3,wug,4.726,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
536,pedagogical-3,NA,4.472,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
536,pedagogical-3,NA,7.905,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
536,pedagogical-3,been_while,10.747,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
536,pedagogical-3,NA,41.607,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A animal was saying they were doing research and it showed us the wugs and made them show their wings.,freeform,followup,
568,pedagogical-3,Margaret,27.048,,botcaptcha,0,"Thomas says to Margaret: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Margaret'],freeform,attention,
568,pedagogical-3,shadow,41.01,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
568,pedagogical-3,,15.59,,,,,,,introduction,
568,pedagogical-3,NA,13.346,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.94,slider,followup,
568,pedagogical-3,wug,8.169,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
568,pedagogical-3,NA,4.748,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
568,pedagogical-3,NA,15.116,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
568,pedagogical-3,been_while,15.236,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
568,pedagogical-3,NA,78.425,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was greeted by another scientist who arrived on the planet with me and she introduced me to a wug which turned out to have purple petals,freeform,followup,
512,pedagogical-3,Susan,6.346,,botcaptcha,0,"Thomas says to Susan: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Susan'],freeform,attention,
512,pedagogical-3,tiger,11.702,False,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",skyscraper,freeform,attention,
512,pedagogical-3,,3.509,,,,,,,introduction,
512,pedagogical-3,NA,6.839,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.83,slider,followup,
512,pedagogical-3,dax,9.266,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
512,pedagogical-3,NA,3.061,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
512,pedagogical-3,NA,7.067,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,yes,mc,followup,
512,pedagogical-3,been_while,5.73,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
512,pedagogical-3,NA,37.918,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the scientist has been experimenting on this planet for awhile and discovered daxes that squeak ,freeform,followup,
611,pedagogical-3,Jessica,11.927,,botcaptcha,0,"David says to Jessica: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Jessica'],freeform,attention,
611,pedagogical-3,shadow,36.8,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
611,pedagogical-3,,8.285,,,,,,,introduction,
611,pedagogical-3,NA,12.702,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,1,slider,followup,
611,pedagogical-3,wug,8.302,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
611,pedagogical-3,NA,5.144,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
611,pedagogical-3,NA,10.98,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
611,pedagogical-3,been_while,8.154,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
611,pedagogical-3,NA,49.211,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I watched as a scientist showed me that wugs bloom purple petals. And then I was asked about what I saw.,freeform,followup,
556,pedagogical-3,Jennifer,15.814,,botcaptcha,0,"John says to Jennifer: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Jennifer'],freeform,attention,
556,pedagogical-3,shadow,50.248,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
556,pedagogical-3,,13.983,,,,,,,introduction,
556,pedagogical-3,NA,8.658,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,0.85,slider,followup,
556,pedagogical-3,fep,14.019,False,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,zobby,grid,followup,
556,pedagogical-3,NA,5.001,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
556,pedagogical-3,NA,8.612,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,yes,mc,followup,
556,pedagogical-3,been_while,7.641,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
556,pedagogical-3,NA,13.327,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",he showed us objects that squeaked,freeform,followup,
627,pedagogical-3,Barbara,25.764,,botcaptcha,0,"Thomas says to Barbara: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Barbara'],freeform,attention,
627,pedagogical-3,shadow,24.83,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
627,pedagogical-3,,29.68,,,,,,,introduction,
627,pedagogical-3,NA,11.809,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.21,slider,followup,
627,pedagogical-3,dax,22.144,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
627,pedagogical-3,NA,3.767,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
627,pedagogical-3,NA,39.849,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
627,pedagogical-3,been_while,86.551,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
627,pedagogical-3,NA,92.439,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","To describe new kinds of animals, plants and objects that have been discovered in the planet.",freeform,followup,
572,pedagogical-3,Jessica,17.675,,botcaptcha,0,"Charles says to Jessica: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Jessica'],freeform,attention,
572,pedagogical-3,tiger,47.623,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
572,pedagogical-3,,66.392,,,,,,,introduction,
572,pedagogical-3,NA,11.537,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.8,slider,followup,
572,pedagogical-3,fep,8.085,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
572,pedagogical-3,NA,9.098,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
572,pedagogical-3,NA,12.77,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
572,pedagogical-3,been_while,8.928,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
572,pedagogical-3,NA,75.202,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","catalogue and describe new kinds of animals, plants, and objects that have been discovered on the planet. ",freeform,followup,
524,pedagogical-3,Margaret,11.401,,botcaptcha,0,"John says to Margaret: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Margaret'],freeform,attention,
524,pedagogical-3,shadow,17.019,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
524,pedagogical-3,,28.519,,,,,,,introduction,
524,pedagogical-3,NA,9.51,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.78,slider,followup,
524,pedagogical-3,fep,5.551,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
524,pedagogical-3,NA,4.24,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
524,pedagogical-3,NA,9.079,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
524,pedagogical-3,been_while,7.53,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
524,pedagogical-3,NA,39.12,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","a bear introduced herself and said she wanted to show me something. as she approached some FEP's they all bloomed and she said ""see purple petals""",freeform,followup,
650,generic,Susan,8.002,,botcaptcha,0,"Thomas says to Susan: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Susan'],freeform,attention,
650,generic,shadow,17.07,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
650,generic,,9.946,,,,,,,introduction,
650,generic,NA,11.698,True,predicted_probability,,Imagine that you come across a wug. What are the chances that it squeaks?,0.98,slider,followup,
650,generic,wug,6.819,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
650,generic,NA,3.856,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
650,generic,been_while,17.253,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
650,generic,NA,56.793,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",a scientist on a faraway planet  told me Wugs squeak,freeform,followup,
646,generic,Sarah,10.767,,botcaptcha,0,"William says to Sarah: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Sarah'],freeform,attention,
646,generic,tiger,24.768,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
646,generic,,10.134,,,,,,,introduction,
646,generic,NA,6.248,True,predicted_probability,,Imagine that you come across a fep. What are the chances that it has green feathers?,0.98,slider,followup,
646,generic,fep,6.109,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
646,generic,NA,3.118,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
646,generic,been_while,7.906,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
646,generic,NA,32.333,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was asked about the creature's name and what it looks like. ,freeform,followup,
594,generic,Jessica,5.255,,botcaptcha,0,"Michael says to Jessica: ""It's a beautiful day, isn't it?"" Who is Michael talking to?",['Jessica'],freeform,attention,
594,generic,shadow,9.416,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
594,generic,,3.369,,,,,,,introduction,
594,generic,NA,4.466,True,predicted_probability,,Imagine that you come across a dax. What are the chances that it squeaks?,0.92,slider,followup,
594,generic,dax,4.633,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
594,generic,NA,3.775,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
594,generic,been_while,7.187,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
594,generic,NA,27.837,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I answered whether or not I believed Daxes squeak based off a researcher's answer,freeform,followup,
571,generic,Jessica,9.276,,botcaptcha,0,"Thomas says to Jessica: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Jessica'],freeform,attention,
571,generic,tiger,48.387,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
571,generic,,10.608,,,,,,,introduction,
571,generic,NA,8.892,True,predicted_probability,,Imagine that you come across a wug. What are the chances that it squeaks?,0.74,slider,followup,
571,generic,wug,6.582,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
571,generic,NA,2.756,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
571,generic,been_while,12.498,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
571,generic,NA,37.271,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was told be a researcher who has been in the field for a while that wugs squeak.,freeform,followup,
598,generic,Susan,8.402,,botcaptcha,0,"David says to Susan: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Susan'],freeform,attention,
598,generic,tiger,10.485,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
598,generic,,11.778,,,,,,,introduction,
598,generic,NA,14.017,True,predicted_probability,,Imagine that you come across a wug. What are the chances that it has purple petals?,0.98,slider,followup,
598,generic,wug,4.873,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
598,generic,NA,3.879,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
598,generic,been_while,13.061,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
598,generic,NA,45.51,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I came across another researcher who gave me advice on what he has already identified.,freeform,followup,
654,generic,Patricia,7.477,,botcaptcha,0,"James says to Patricia: ""It's a beautiful day, isn't it?"" Who is James talking to?",['patricia'],freeform,attention,
654,generic,tiger,36.358,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
654,generic,,4.86,,,,,,,introduction,
654,generic,NA,6.275,True,predicted_probability,,Imagine that you come across a wug. What are the chances that it has purple petals?,0.87,slider,followup,
654,generic,wug,4.914,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
654,generic,NA,3.645,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
654,generic,been_while,7.472,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
654,generic,NA,26.322,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",an elephant researcher told me they had discovered wugs and that the wugs have purple petals,freeform,followup,
606,generic,Mary,8.322,,botcaptcha,0,"William says to Mary: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Mary'],freeform,attention,
606,generic,tiger,19.661,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
606,generic,,8.346,,,,,,,introduction,
606,generic,NA,5.624,True,predicted_probability,,Imagine that you come across a fep. What are the chances that it has green feathers?,0.89,slider,followup,
606,generic,fep,4.551,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
606,generic,NA,2.976,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
606,generic,been_while,6.845,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
606,generic,NA,91.693,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I am a researcher on a new planet and when I arrived there was another researcher who has been conducting their own observations for a while. They said that feps have green feathers. I am then asked questions about the likelihood that a bird with green feathers is a fep.,freeform,followup,
630,generic,Patricia,7.338,,botcaptcha,0,"Joseph says to Patricia: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Patricia'],freeform,attention,
630,generic,tiger,20.655,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
