workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
558,pedagogical-3,Tiger,2,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
558,pedagogical-3,Tiger,2,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
558,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
660,pedagogical-3,Bear,5,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
660,pedagogical-3,Bear,5,,,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
660,pedagogical-3,Bear,5,,,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
660,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
660,pedagogical-3,,,fep,name_identification,"['yem', 'blus', 'vicket', 'nar', 'zobby', 'fep']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
660,pedagogical-3,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
660,pedagogical-3,Bear,5,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
660,pedagogical-3,Bear,5,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
660,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
643,pedagogical-3,Sheep,3,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
643,pedagogical-3,Sheep,3,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
643,pedagogical-3,Sheep,3,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
643,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
643,pedagogical-3,,,dax,name_identification,"['vicket', 'yem', 'nar', 'zobby', 'dax', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
643,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
643,pedagogical-3,Sheep,3,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
643,pedagogical-3,Sheep,3,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
643,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
550,pedagogical-3,Sheep,8,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
550,pedagogical-3,Sheep,8,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
550,pedagogical-3,Sheep,8,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
550,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
550,pedagogical-3,,,dax,name_identification,"['nar', 'vicket', 'blus', 'dax', 'yem', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
550,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
550,pedagogical-3,Sheep,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
550,pedagogical-3,Sheep,8,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
550,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
664,pedagogical-3,Dog,3,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
664,pedagogical-3,Dog,3,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
664,pedagogical-3,Dog,3,,,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
664,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
664,pedagogical-3,,,dax,name_identification,"['nar', 'vicket', 'dax', 'blus', 'yem', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
664,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
664,pedagogical-3,Dog,3,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
664,pedagogical-3,Dog,3,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
664,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
542,pedagogical-3,Bear,4,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
542,pedagogical-3,Bear,4,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
542,pedagogical-3,Bear,4,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
542,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
542,pedagogical-3,,,dax,name_identification,"['blus', 'dax', 'nar', 'zobby', 'vicket', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
542,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
542,pedagogical-3,Bear,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
542,pedagogical-3,Bear,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
542,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
536,pedagogical-3,Tiger,9,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
536,pedagogical-3,Tiger,9,,,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
536,pedagogical-3,Tiger,9,,,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
536,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another wug. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
536,pedagogical-3,,,wug,name_identification,"['vicket', 'yem', 'wug', 'nar', 'blus', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
536,pedagogical-3,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
536,pedagogical-3,Tiger,9,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
536,pedagogical-3,Tiger,9,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
536,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
568,pedagogical-3,Bear,7,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
568,pedagogical-3,Bear,7,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
568,pedagogical-3,Bear,7,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
568,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
568,pedagogical-3,,,wug,name_identification,"['vicket', 'zobby', 'nar', 'wug', 'blus', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
568,pedagogical-3,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
568,pedagogical-3,Bear,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
568,pedagogical-3,Bear,7,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
568,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
512,pedagogical-3,Sheep,8,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
512,pedagogical-3,Sheep,8,,,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
512,pedagogical-3,Sheep,8,,,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
512,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
512,pedagogical-3,,,dax,name_identification,"['nar', 'blus', 'vicket', 'dax', 'yem', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
512,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
512,pedagogical-3,Sheep,8,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
512,pedagogical-3,Sheep,8,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
512,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
611,pedagogical-3,Dog,9,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
611,pedagogical-3,Dog,9,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
611,pedagogical-3,Dog,9,,,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
611,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
611,pedagogical-3,,,wug,name_identification,"['vicket', 'wug', 'yem', 'blus', 'nar', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
611,pedagogical-3,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
611,pedagogical-3,Dog,9,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
611,pedagogical-3,Dog,9,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
611,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
556,pedagogical-3,Bear,1,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
556,pedagogical-3,Bear,1,,,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
556,pedagogical-3,Bear,1,,,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
556,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
556,pedagogical-3,,,fep,name_identification,"['zobby', 'blus', 'fep', 'vicket', 'nar', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
556,pedagogical-3,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
556,pedagogical-3,Bear,1,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
556,pedagogical-3,Bear,1,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
556,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
627,pedagogical-3,Tiger,1,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
627,pedagogical-3,Tiger,1,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,sb,object_encounter,
627,pedagogical-3,Tiger,1,,,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,sb,object_property,
627,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
627,pedagogical-3,,,dax,name_identification,"['yem', 'blus', 'zobby', 'dax', 'nar', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
627,pedagogical-3,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
627,pedagogical-3,Tiger,1,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
627,pedagogical-3,Tiger,1,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,3,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
627,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
572,pedagogical-3,Sheep,1,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
572,pedagogical-3,Sheep,1,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
572,pedagogical-3,Sheep,1,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
572,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
572,pedagogical-3,,,fep,name_identification,"['zobby', 'vicket', 'yem', 'nar', 'fep', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
572,pedagogical-3,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
572,pedagogical-3,Sheep,1,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
572,pedagogical-3,Sheep,1,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
572,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
524,pedagogical-3,Bear,5,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
524,pedagogical-3,Bear,5,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
524,pedagogical-3,Bear,5,,,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
524,pedagogical-3,,,NA,predicted_probability,,,pedagogical,3,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
524,pedagogical-3,,,fep,name_identification,"['blus', 'nar', 'vicket', 'yem', 'zobby', 'fep']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
524,pedagogical-3,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
524,pedagogical-3,Bear,5,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
524,pedagogical-3,Bear,5,been_while,character_arrival,,"['fep', 'feps']",pedagogical,3,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
524,pedagogical-3,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
650,generic,Monkey,6,,,,,generic,,,,,,,,,,1,,,sb,agent_intro,
650,generic,Monkey,6,,,,"['wug', 'wugs']",generic,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,state_generic,
650,generic,,,NA,predicted_probability,,,generic,1,,,Imagine that you come across a wug. What are the chances that it squeaks?,,slider,False,,False,3,0% (impossible),100% (certain),,followup,
650,generic,,,wug,name_identification,"['blus', 'wug', 'zobby', 'yem', 'nar', 'vicket']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
650,generic,,,NA,generic_endorsement,,"['wug', 'wugs']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,5,,,,followup,
650,generic,Monkey,6,been_while,character_arrival,,"['wug', 'wugs']",generic,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
650,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
646,generic,Bear,2,,,,,generic,,,,,,,,,,1,,,mh,agent_intro,
646,generic,Bear,2,,,,"['fep', 'feps']",generic,1,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,state_generic,
646,generic,,,NA,predicted_probability,,,generic,1,,,Imagine that you come across a fep. What are the chances that it has green feathers?,,slider,False,,False,3,0% (impossible),100% (certain),,followup,
646,generic,,,fep,name_identification,"['yem', 'nar', 'zobby', 'fep', 'vicket', 'blus']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
646,generic,,,NA,generic_endorsement,,"['fep', 'feps']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,5,,,,followup,
646,generic,Bear,2,been_while,character_arrival,,"['fep', 'feps']",generic,1,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
646,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
594,generic,Sheep,6,,,,,generic,,,,,,,,,,1,,,mh,agent_intro,
594,generic,Sheep,6,,,,"['dax', 'daxes']",generic,1,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,state_generic,
594,generic,,,NA,predicted_probability,,,generic,1,,,Imagine that you come across a dax. What are the chances that it squeaks?,,slider,False,,False,3,0% (impossible),100% (certain),,followup,
594,generic,,,dax,name_identification,"['zobby', 'vicket', 'nar', 'blus', 'yem', 'dax']",,generic,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,4,,,,followup,
594,generic,,,NA,generic_endorsement,,"['dax', 'daxes']",generic,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,5,,,,followup,
594,generic,Sheep,6,been_while,character_arrival,,"['dax', 'daxes']",generic,1,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,6,,,,followup,
594,generic,,,NA,freeform_followup,,,generic,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,7,,,,followup,
